movieId,reviewId,reviewId_right
ant_man_and_the_wasp_quantumania,102781076,102779550
ant_man_and_the_wasp_quantumania,102780704,102780491
ant_man_and_the_wasp_quantumania,102780910,102781469
ant_man_and_the_wasp_quantumania,102780910,102779550
ant_man_and_the_wasp_quantumania,102781291,102781076
ant_man_and_the_wasp_quantumania,102780704,102784444
ant_man_and_the_wasp_quantumania,102780910,102780376
ant_man_and_the_wasp_quantumania,102781076,102779490
ant_man_and_the_wasp_quantumania,102782142,102782395
ant_man_and_the_wasp_quantumania,102781076,102780792
ant_man_and_the_wasp_quantumania,102781076,102781241
ant_man_and_the_wasp_quantumania,102780704,102779555
ant_man_and_the_wasp_quantumania,102780910,102780403
ant_man_and_the_wasp_quantumania,102782142,102779743
ant_man_and_the_wasp_quantumania,102780910,102780416
ant_man_and_the_wasp_quantumania,102780704,102781954
ant_man_and_the_wasp_quantumania,102781076,102780692
ant_man_and_the_wasp_quantumania,102782142,102780748
ant_man_and_the_wasp_quantumania,102781076,102782018
ant_man_and_the_wasp_quantumania,102780704,102781076
ant_man_and_the_wasp_quantumania,102782142,102780917
ant_man_and_the_wasp_quantumania,102781076,102779528
ant_man_and_the_wasp_quantumania,102781076,102779686
ant_man_and_the_wasp_quantumania,102779701,102779521
ant_man_and_the_wasp_quantumania,102782142,102779596
ant_man_and_the_wasp_quantumania,102781076,102782182
ant_man_and_the_wasp_quantumania,102780416,102781297
ant_man_and_the_wasp_quantumania,102782142,102779541
ant_man_and_the_wasp_quantumania,102780910,102779550
ant_man_and_the_wasp_quantumania,102780910,102780792
ant_man_and_the_wasp_quantumania,102779701,102782182
ant_man_and_the_wasp_quantumania,102782142,102780607
ant_man_and_the_wasp_quantumania,102781076,102781828
ant_man_and_the_wasp_quantumania,102781076,102782182
ant_man_and_the_wasp_quantumania,102779701,102779560
ant_man_and_the_wasp_quantumania,102781076,102781469
ant_man_and_the_wasp_quantumania,102782142,102780028
ant_man_and_the_wasp_quantumania,102779701,102782779
ant_man_and_the_wasp_quantumania,102781076,102779482
ant_man_and_the_wasp_quantumania,102781076,102782734
ant_man_and_the_wasp_quantumania,102782142,102780989
ant_man_and_the_wasp_quantumania,102779616,102779528
ant_man_and_the_wasp_quantumania,102780416,102782779
ant_man_and_the_wasp_quantumania,102781076,102779686
ant_man_and_the_wasp_quantumania,102781076,102779528
ant_man_and_the_wasp_quantumania,102782142,102781297
ant_man_and_the_wasp_quantumania,102784444,102780513
ant_man_and_the_wasp_quantumania,102784444,102780668
ant_man_and_the_wasp_quantumania,102781076,102780644
ant_man_and_the_wasp_quantumania,102779701,102782182
ant_man_and_the_wasp_quantumania,102781076,102779630
ant_man_and_the_wasp_quantumania,102779701,102779545
ant_man_and_the_wasp_quantumania,102782142,102779557
ant_man_and_the_wasp_quantumania,102779701,102781469
ant_man_and_the_wasp_quantumania,102780416,102779550
ant_man_and_the_wasp_quantumania,102779701,102781569
ant_man_and_the_wasp_quantumania,102781076,102782142
ant_man_and_the_wasp_quantumania,102782142,102779738
ant_man_and_the_wasp_quantumania,102781076,102780704
ant_man_and_the_wasp_quantumania,102779701,102780792
ant_man_and_the_wasp_quantumania,102779701,102780692
ant_man_and_the_wasp_quantumania,102782142,102780376
ant_man_and_the_wasp_quantumania,102780416,102780607
ant_man_and_the_wasp_quantumania,102781076,102782779
ant_man_and_the_wasp_quantumania,102782142,102782018
ant_man_and_the_wasp_quantumania,102780416,102779541
ant_man_and_the_wasp_quantumania,102779701,102781215
ant_man_and_the_wasp_quantumania,102781076,102781569
ant_man_and_the_wasp_quantumania,102782142,102780758
ant_man_and_the_wasp_quantumania,102780416,102779550
ant_man_and_the_wasp_quantumania,102782142,102779544
ant_man_and_the_wasp_quantumania,102781076,102779543
ant_man_and_the_wasp_quantumania,102782142,102780917
ant_man_and_the_wasp_quantumania,102780416,102782650
ant_man_and_the_wasp_quantumania,102781076,102780403
ant_man_and_the_wasp_quantumania,102782142,102779555
ant_man_and_the_wasp_quantumania,102780416,102782018
ant_man_and_the_wasp_quantumania,102779701,102779541
ant_man_and_the_wasp_quantumania,102779616,102779686
ant_man_and_the_wasp_quantumania,102781076,102780001
ant_man_and_the_wasp_quantumania,102782142,102780627
ant_man_and_the_wasp_quantumania,102780416,102780376
ant_man_and_the_wasp_quantumania,102779701,102781291
ant_man_and_the_wasp_quantumania,102781076,102779543
ant_man_and_the_wasp_quantumania,102782142,102779875
ant_man_and_the_wasp_quantumania,102779701,102780888
ant_man_and_the_wasp_quantumania,102780416,102780758
ant_man_and_the_wasp_quantumania,102779701,102779482
ant_man_and_the_wasp_quantumania,102781076,102780416
ant_man_and_the_wasp_quantumania,102781291,102781297
ant_man_and_the_wasp_quantumania,102782142,102780483
ant_man_and_the_wasp_quantumania,102780416,102781828
ant_man_and_the_wasp_quantumania,102784444,102782182
ant_man_and_the_wasp_quantumania,102782142,102781359
ant_man_and_the_wasp_quantumania,102781076,102779545
ant_man_and_the_wasp_quantumania,102784444,102782018
ant_man_and_the_wasp_quantumania,102779701,102780692
ant_man_and_the_wasp_quantumania,102779616,102782182
ant_man_and_the_wasp_quantumania,102780416,102779557
ant_man_and_the_wasp_quantumania,102784444,102780792
ant_man_and_the_wasp_quantumania,102779701,102779524
ant_man_and_the_wasp_quantumania,102782142,102781954
ant_man_and_the_wasp_quantumania,102781076,102780888
ant_man_and_the_wasp_quantumania,102779701,102779543
ant_man_and_the_wasp_quantumania,102780416,102779968
ant_man_and_the_wasp_quantumania,102779701,102781569
ant_man_and_the_wasp_quantumania,102782142,102781076
ant_man_and_the_wasp_quantumania,102781076,102781569
ant_man_and_the_wasp_quantumania,102780416,102779555
ant_man_and_the_wasp_quantumania,102782142,102780821
ant_man_and_the_wasp_quantumania,102782142,102779984
ant_man_and_the_wasp_quantumania,102781076,102779524
ant_man_and_the_wasp_quantumania,102779701,102781241
ant_man_and_the_wasp_quantumania,102780416,102779555
ant_man_and_the_wasp_quantumania,102784444,102779524
ant_man_and_the_wasp_quantumania,102779701,102782142
ant_man_and_the_wasp_quantumania,102782142,102782779
ant_man_and_the_wasp_quantumania,102779616,102779521
ant_man_and_the_wasp_quantumania,102781076,102779496
ant_man_and_the_wasp_quantumania,102784444,102782142
ant_man_and_the_wasp_quantumania,102779616,102780792
ant_man_and_the_wasp_quantumania,102780416,102780491
ant_man_and_the_wasp_quantumania,102779701,102779490
ant_man_and_the_wasp_quantumania,102780910,102779743
ant_man_and_the_wasp_quantumania,102780416,102780376
ant_man_and_the_wasp_quantumania,102784444,102781569
ant_man_and_the_wasp_quantumania,102780910,102779560
ant_man_and_the_wasp_quantumania,102782142,102780218
ant_man_and_the_wasp_quantumania,102780416,102781954
ant_man_and_the_wasp_quantumania,102780692,102782650
ant_man_and_the_wasp_quantumania,102781359,102779560
ant_man_and_the_wasp_quantumania,102779951,102780917
ant_man_and_the_wasp_quantumania,102779738,102783989
ant_man_and_the_wasp_quantumania,102779560,102782779
ant_man_and_the_wasp_quantumania,102780607,102780416
ant_man_and_the_wasp_quantumania,102780491,102779496
ant_man_and_the_wasp_quantumania,102780483,102782182
ant_man_and_the_wasp_quantumania,102779545,102780748
ant_man_and_the_wasp_quantumania,102779482,102782779
ant_man_and_the_wasp_quantumania,102782395,102780917
ant_man_and_the_wasp_quantumania,102781297,102781291
ant_man_and_the_wasp_quantumania,102780917,102781828
ant_man_and_the_wasp_quantumania,102781297,102779550
ant_man_and_the_wasp_quantumania,102779951,102780758
ant_man_and_the_wasp_quantumania,102780692,102779738
ant_man_and_the_wasp_quantumania,102781359,102779889
ant_man_and_the_wasp_quantumania,102779738,102779541
ant_man_and_the_wasp_quantumania,102779560,102780837
ant_man_and_the_wasp_quantumania,102780607,102781569
ant_man_and_the_wasp_quantumania,102780491,102779524
ant_man_and_the_wasp_quantumania,102780483,102779951
ant_man_and_the_wasp_quantumania,102781359,102779524
ant_man_and_the_wasp_quantumania,102779482,102780821
ant_man_and_the_wasp_quantumania,102779545,102779596
ant_man_and_the_wasp_quantumania,102781297,102780692
ant_man_and_the_wasp_quantumania,102780917,102782142
ant_man_and_the_wasp_quantumania,102779951,102779555
ant_man_and_the_wasp_quantumania,102780692,102780989
ant_man_and_the_wasp_quantumania,102781359,102779521
ant_man_and_the_wasp_quantumania,102779686,102781076
ant_man_and_the_wasp_quantumania,102781297,102782018
ant_man_and_the_wasp_quantumania,102780607,102780888
ant_man_and_the_wasp_quantumania,102780491,102780403
ant_man_and_the_wasp_quantumania,102779545,102779743
ant_man_and_the_wasp_quantumania,102780483,102779496
ant_man_and_the_wasp_quantumania,102779482,102782769
ant_man_and_the_wasp_quantumania,102781359,102779545
ant_man_and_the_wasp_quantumania,102780917,102779482
ant_man_and_the_wasp_quantumania,102781297,102779550
ant_man_and_the_wasp_quantumania,102779951,102780376
ant_man_and_the_wasp_quantumania,102780692,102783989
ant_man_and_the_wasp_quantumania,102780001,102779496
ant_man_and_the_wasp_quantumania,102779560,102779743
ant_man_and_the_wasp_quantumania,102779496,102781215
ant_man_and_the_wasp_quantumania,102780607,102779543
ant_man_and_the_wasp_quantumania,102782779,102779496
ant_man_and_the_wasp_quantumania,102780491,102781569
ant_man_and_the_wasp_quantumania,102780483,102779524
ant_man_and_the_wasp_quantumania,102779482,102780376
ant_man_and_the_wasp_quantumania,102781359,102781569
ant_man_and_the_wasp_quantumania,102780917,102780910
ant_man_and_the_wasp_quantumania,102779951,102780910
ant_man_and_the_wasp_quantumania,102780692,102780483
ant_man_and_the_wasp_quantumania,102780001,102779544
ant_man_and_the_wasp_quantumania,102779738,102779490
ant_man_and_the_wasp_quantumania,102779560,102780917
ant_man_and_the_wasp_quantumania,102780607,102781569
ant_man_and_the_wasp_quantumania,102779490,102780748
ant_man_and_the_wasp_quantumania,102782779,102779524
ant_man_and_the_wasp_quantumania,102780483,102781569
ant_man_and_the_wasp_quantumania,102779482,102780483
ant_man_and_the_wasp_quantumania,102781359,102779496
ant_man_and_the_wasp_quantumania,102780917,102779528
ant_man_and_the_wasp_quantumania,102781297,102780644
ant_man_and_the_wasp_quantumania,102779951,102780483
ant_man_and_the_wasp_quantumania,102780692,102780917
ant_man_and_the_wasp_quantumania,102780001,102779555
ant_man_and_the_wasp_quantumania,102779686,102781954
ant_man_and_the_wasp_quantumania,102780607,102782142
ant_man_and_the_wasp_quantumania,102780376,102781291
ant_man_and_the_wasp_quantumania,102780483,102782142
ant_man_and_the_wasp_quantumania,102779545,102780758
ant_man_and_the_wasp_quantumania,102779482,102779616
ant_man_and_the_wasp_quantumania,102781359,102784444
ant_man_and_the_wasp_quantumania,102780917,102781005
ant_man_and_the_wasp_quantumania,102781297,102780299
ant_man_and_the_wasp_quantumania,102779951,102780607
ant_man_and_the_wasp_quantumania,102780692,102780910
ant_man_and_the_wasp_quantumania,102780001,102781954
ant_man_and_the_wasp_quantumania,102779686,102779555
ant_man_and_the_wasp_quantumania,102780607,102781469
ant_man_and_the_wasp_quantumania,102779490,102780028
ant_man_and_the_wasp_quantumania,102779545,102779975
ant_man_and_the_wasp_quantumania,102780483,102779616
ant_man_and_the_wasp_quantumania,102779482,102781074
ant_man_and_the_wasp_quantumania,102781359,102780403
ant_man_and_the_wasp_quantumania,102780001,102779701
ant_man_and_the_wasp_quantumania,102780917,102779550
ant_man_and_the_wasp_quantumania,102781297,102779889
ant_man_and_the_wasp_quantumania,102780692,102780513
ant_man_and_the_wasp_quantumania,102779951,102779596
ant_man_and_the_wasp_quantumania,102779686,102780888
ant_man_and_the_wasp_quantumania,102780607,102782734
ant_man_and_the_wasp_quantumania,102780491,102781215
ant_man_and_the_wasp_quantumania,102782779,102779555
ant_man_and_the_wasp_quantumania,102780483,102779875
ant_man_and_the_wasp_quantumania,102779482,102780491
ant_man_and_the_wasp_quantumania,102781359,102779951
ant_man_and_the_wasp_quantumania,102781359,102781569
ant_man_and_the_wasp_quantumania,102781297,102779486
ant_man_and_the_wasp_quantumania,102780917,102779490
ant_man_and_the_wasp_quantumania,102779951,102780028
ant_man_and_the_wasp_quantumania,102780692,102780376
ant_man_and_the_wasp_quantumania,102779738,102780644
ant_man_and_the_wasp_quantumania,102779686,102781359
ant_man_and_the_wasp_quantumania,102780607,102782182
ant_man_and_the_wasp_quantumania,102780491,102781569
ant_man_and_the_wasp_quantumania,102782779,102781569
ant_man_and_the_wasp_quantumania,102780483,102782182
ant_man_and_the_wasp_quantumania,102779482,102783315
ant_man_and_the_wasp_quantumania,102780001,102781359
ant_man_and_the_wasp_quantumania,102781359,102780888
ant_man_and_the_wasp_quantumania,102780917,102781334
ant_man_and_the_wasp_quantumania,102781297,102779521
ant_man_and_the_wasp_quantumania,102779951,102780917
ant_man_and_the_wasp_quantumania,102780692,102780299
ant_man_and_the_wasp_quantumania,102779686,102781297
ant_man_and_the_wasp_quantumania,102780607,102779528
ant_man_and_the_wasp_quantumania,102780491,102780416
ant_man_and_the_wasp_quantumania,102782779,102780416
ant_man_and_the_wasp_quantumania,102780483,102780792
ant_man_and_the_wasp_quantumania,102779482,102779875
ant_man_and_the_wasp_quantumania,102780001,102780491
ant_man_and_the_wasp_quantumania,102781359,102782142
ant_man_and_the_wasp_quantumania,102780917,102782018
ant_man_and_the_wasp_quantumania,102779951,102784175
ant_man_and_the_wasp_quantumania,102780692,102781297
ant_man_and_the_wasp_quantumania,102779686,102780376
ant_man_and_the_wasp_quantumania,102780607,102779482
ant_man_and_the_wasp_quantumania,102780491,102782779
ant_man_and_the_wasp_quantumania,102782779,102781297
ant_man_and_the_wasp_quantumania,102780483,102779550
ant_man_and_the_wasp_quantumania,102779482,102780888
ant_man_and_the_wasp_quantumania,102781359,102780001
ant_man_and_the_wasp_quantumania,102780001,102780376
ant_man_and_the_wasp_quantumania,102780917,102780989
ant_man_and_the_wasp_quantumania,102781297,102780513
ant_man_and_the_wasp_quantumania,102780692,102780607
ant_man_and_the_wasp_quantumania,102779951,102779975
ant_man_and_the_wasp_quantumania,102779686,102780491
ant_man_and_the_wasp_quantumania,102780607,102780792
ant_man_and_the_wasp_quantumania,102780491,102782142
ant_man_and_the_wasp_quantumania,102782779,102781569
ant_man_and_the_wasp_quantumania,102780483,102779630
ant_man_and_the_wasp_quantumania,102779482,102779555
ant_man_and_the_wasp_quantumania,102781359,102779543
ant_man_and_the_wasp_quantumania,102780001,102780821
ant_man_and_the_wasp_quantumania,102780917,102781241
ant_man_and_the_wasp_quantumania,102781828,102781076
ant_man_and_the_wasp_quantumania,102779951,102780165
ant_man_and_the_wasp_quantumania,102780692,102779975
ant_man_and_the_wasp_quantumania,102779738,102779521
ant_man_and_the_wasp_quantumania,102779686,102782769
ant_man_and_the_wasp_quantumania,102779738,102780692
ant_man_and_the_wasp_quantumania,102780607,102779490
ant_man_and_the_wasp_quantumania,102780491,102780692
ant_man_and_the_wasp_quantumania,102782779,102780001
ant_man_and_the_wasp_quantumania,102780483,102779550
ant_man_and_the_wasp_quantumania,102779482,102780627
ant_man_and_the_wasp_quantumania,102781359,102779543
ant_man_and_the_wasp_quantumania,102780001,102780627
ant_man_and_the_wasp_quantumania,102780917,102783989
ant_man_and_the_wasp_quantumania,102781828,102779544
ant_man_and_the_wasp_quantumania,102779951,102779743
ant_man_and_the_wasp_quantumania,102780692,102779743
ant_man_and_the_wasp_quantumania,102782779,102779524
ant_man_and_the_wasp_quantumania,102779496,102781076
ant_man_and_the_wasp_quantumania,102779686,102779616
ant_man_and_the_wasp_quantumania,102780607,102781291
ant_man_and_the_wasp_quantumania,102780491,102782734
ant_man_and_the_wasp_quantumania,102782779,102780494
ant_man_and_the_wasp_quantumania,102780483,102779951
ant_man_and_the_wasp_quantumania,102779482,102779604
ant_man_and_the_wasp_quantumania,102780001,102780483
